FileName,Date,Post
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'for', 'if', 'the', 'and', 'when', 'or', 'your', 'as', 'on', 'are', 'again', 'will', 'be', 'a', 'his', 'now', 'to', 'do', 'with', 'in', 'have', 'not', 'about', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'for', 'the', 'and', 'had', 'did', 'on', 'are', 'more', 'which', 'so', 'at', 'most', 'be', 'a', 'some', 'she', 'of', 'to', 'up', 'by', 'this', 'is', 'in', 'no'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'the', 'and', 'or', 'can', 'against', 'as', 'only', 'on', 'more', 'but', 'will', 'be', 'has', 'after', 'a', 'to', 'with', 'that', 'its', 'this', 'is', 'in', 'no', 'over', 'not', 'about', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'the', 'and', 'or', 'can', 'your', 'what', 'as', 'are', 'be', 'has', 'some', 'now', 'of', 'to', 'all', 'that', 'until', 'over', 'an', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'myself', 'i', 'the', 'and', 'when', 'my', 'was', 'on', 'doing', 'more', 'but', 'out', 'at', 'because', 'be', 'me', 'of', 'to', 'that', 'with', 'in', 'no', 'not', 'than'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004",set()
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'the', 'and', 'before', 'on', 'only', 'out', 'so', 'him', 'be', 'a', 'his', 'were', 'to', 'of', 'up', 'with', 'that', 'by', 'this', 'is', 'in', 'have', 'they', 'just', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'off', 'who', 'a', 'on', 'are', 'no', 'the', 'to', 'those', 'of', 'all', 'about', 'more', 'and', 'than', 'that', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'this', 'from', 'after', 'a', 'no', 'on', 'only', 'the', 'of', 'up', 'can', 'any', 'just', 'do', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'there', 'them', 'have', 'the', 'to', 'and', 'out', 'their', 'just'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004",{'an'}
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'for', 'very', 'the', 'can', 'what', 'on', 'are', 'which', 'these', 'be', 'has', 'a', 'his', 'were', 'of', 'to', 'with', 'that', 'by', 'this', 'there', 'is', 'in', 'other', 'not', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'will', 'by', 'its', 'was', 'a', 'on', 'the', 'of', 'to', 'all', 'or', 'with', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'be', 'this', 'is', 'the', 'of', 'to', 'which', 'an', 'when', 'can', 'does', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'i', 'from', 'for', 'if', 'the', 'can', 'does', 'themselves', 'on', 'only', 'are', 'these', 'be', 'should', 'a', 'now', 'to', 'of', 'that', 'who', 'they', 'an', 'just'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'by', 'in', 'has', 'a', 'the', 'to', 'of', 'about', 'at', 'been'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'there', 'in', 'after', 'over', 'were', 'the', 'of', 'and', 'with'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'from', 'for', 'the', 'and', 'or', 'being', 'only', 'more', 'which', 'these', 'a', 'to', 'of', 'up', 'that', 'by', 'there', 'is', 'have', 'who', 'over', 'those', 'they', 'about'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'this', 'is', 'in', 'a', 'other', 'over', 'the', 'of', 'and', 'all', 'an', 'nor', 'that', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'as', 'on', 'are', 'if', 'the', 'of', 'they', 'him'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'i', 'he', 'what', 'his', 'on', 'the', 'to', 'can', 'or', 'do', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'we', 'i', 'for', 'the', 'and', 'been', 'your', 't', 'what', 'as', 'only', 'are', 'on', 'which', 'out', 'at', 'will', 'be', 'am', 'has', 'a', 'now', 'of', 'to', 'through', 'all', 'whom', 'up', 'that', 'with', 'do', 'by', 'our', 'this', 'there', 'is', 'in', 'have', 'who', 'no', 'not', 'those', 'they', 'about', 'an', 'their', 'just', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'we', 'if', 'the', 'and', 'on', 'are', 'should', 'a', 'were', 'of', 'any', 'with', 'that', 'our', 'is', 'in', 'not', 'an', 'just', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'we', 'i', 'the', 'and', 'or', 'can', 'your', 'what', 'only', 'are', 'how', 'on', 'be', 'a', 'me', 'to', 'of', 'where', 'in', 'have', 'who', 'about', 'them'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'we', 'this', 'is', 'in', 'from', 'has', 'have', 'for', 'the', 'of', 'to', 'further', 'which', 'an', 'when', 'that', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'by', 'be', 'this', 'we', 'is', 'in', 'he', 'from', 'who', 'not', 'are', 'if', 'the', 'of', 'and', 'which', 'all', 'can', 'does'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'to', 'and', 'can'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'will', 'by', 'in', 'as', 'a', 'on', 'are', 'his', 'own', 'the', 'to', 'and', 'of', 'they', 'him', 'up', 'that', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'yourself', 'the', 'is', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'being', 'by', 'this', 'there', 'is', 'from', 'what', 'a', 'on', 'for', 'not', 'the', 'to', 'and', 'of', 'an', 'between', 'same', 'at', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'too', 'a', 'for', 'on', 'are', 'not', 'only', 'the', 'of', 'to', 'and', 'they', 'but', 'as', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'into', 'did', 'in', 'is', 'was', 'has', 'what', 'a', 'for', 'her', 'other', 'not', 'the', 'to', 'and', 'how', 'because', 'that', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'for', 'the', 'or', 'can', 'as', 'on', 'how', 'at', 'will', 'most', 'be', 'a', 'of', 'to', 'that', 'our', 'by', 'in', 'have', 'other', 'over', 'an', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'by', 'be', 'not', 'the', 'to', 'of', 'with'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'in', 'any', 'was', 'your', 'what', 'how', 'on', 'the', 'to', 'they', 'all', 'but', 'at', 'or', 'that', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'the', 'for'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'for', 'the', 'and', 'under', 'when', 'being', 'was', 'as', 'him', 'be', 'a', 'his', 'of', 'to', 'any', 'where', 'that', 'this', 'he', 'in', 'an'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'the', 'and', 'against', 'as', 'so', 'at', 'will', 'be', 'a', 'were', 'some', 'of', 'to', 'where', 'with', 'its', 'this', 'is', 'in', 'have', 'no', 'not', 'an', 'just'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'the', 'and', 'had', 'been', 'as', 'but', 'after', 'a', 'were', 'some', 'to', 'of', 'through', 'that', 'with', 'its', 'into', 'our', 'this', 'in', 'no'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'is', 'in', 'was', 'a', 'for', 'the', 'of', 'to', 'they', 'when', 'that', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'by', 'itself', 'in', 'at', 'a', 'for', 'were', 'the', 'to', 'and', 'with', 'during', 'up', 'that', 'had'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'myself', 'i', 'we', 'will', 'that', 'each', 'have', 'are', 'me', 'the', 'of', 'to', 'and', 'all', 'here', 'an', 'because', 'with', 'our'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'for', 'very', 'the', 'and', 'when', 'been', 'had', 'as', 'on', 'then', 'more', 'at', 'most', 'a', 'his', 'of', 'to', 'all', 'that', 'our', 'this', 'there', 'is', 'in', 'who', 'they', 'their'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'is', 'in', 'that', 'have', 'a', 'no', 'on', 'are', 'the', 'of', 'to', 'more', 'than', 'or', 'with'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'against', 'these', 'be', 'you', 'there', 'in', 'have', 'out', 'what', 'who', 'other', 'are', 'a', 'the', 'of', 'and', 'all', 'but', 'between', 'do'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'having', 'after', 'his', 'but', 'that', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'myself', 'i', 'for', 'the', 'and', 'or', 'had', 'been', 'as', 'what', 'are', 'most', 'has', 'a', 'now', 'of', 'that', 'our', 'by', 'is', 'in', 'have', 'who', 'no', 'over', 'those', 'just', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'from', 'down', 'the', 'and', 'or', 'your', 'only', 'are', 'how', 'because', 'a', 'to', 'with', 'that', 'into', 'this', 'there', 'is', 'in', 'an', 'both', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'be', 'this', 'is', 'in', 'should', 'off', 'it', 'a', 'only', 'not', 'the', 'of', 'more', 'but', 'out', 'at', 'just', 'with', 'that', 'our'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'be', 'that', 'in', 'a', 'down', 'as', 'not', 'the', 'of', 'to', 'through', 'up', 'but', 'can', 'with'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'i', 'be', 'who', 'why', 'the', 'to', 'those', 'more', 'they', 'then', 'all', 'so', 'just', 'do', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'have', 'by', 'will', 'is', 'in', 'was', 'few', 'a', 'his', 'on', 'other', 'as', 'are', 'the', 'of', 'to', 'and', 'who', 'been', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'we', 'for', 'the', 'and', 'when', 'on', 'are', 'which', 'a', 'to', 'of', 'all', 'where', 'do', 'that', 'its', 'is', 'in', 'they', 'about', 'their', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'be', 'in', 'such', 'have', 'as', 'his', 'a', 'for', 'were', 'the', 'of', 'and', 'to', 'they', 'so', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'these', 'in', 'have', 'before', 'a', 'for', 'the', 'of', 'now', 'with', 'and', 'to', 'when', 'their', 'do', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'against', 'this', 'is', 'while', 'in', 'your', 'what', 'for', 'not', 'the', 'to', 'of', 'our', 'any', 'had', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'against', 'be', 'from', 'if', 'the', 'of', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'is', 'in', 'have', 'no', 'on', 'his', 'the', 'to', 'and', 'of', 'which', 'him'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'these', 'by', 'is', 'has', 'a', 'very', 'the', 'to', 'of', 'been', 'with', 'that', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'for', 'the', 'and', 'under', 'as', 'more', 'will', 'should', 'a', 'of', 'to', 'with', 'that', 'its', 'by', 'this', 'is', 'in', 'who', 'those', 'about', 'an', 'than', 'their', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'being', 'into', 'off', 'from', 'is', 'what', 'a', 'the', 'to', 'and', 'of', 'about', 'but', 'do'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'being', 'most', 'in', 'a', 'the', 'to', 'of', 'and', 'with', 'an', 'out', 'but', 'can', 'their', 'do', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'by', 'be', 'being', 'its', 'too', 'is', 'it', 'for', 'how', 'the', 'to', 'of', 'and', 'all', 'but', 'because', 'that', 'our'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'for', 'the', 'can', 'as', 'how', 'are', 'on', 'which', 'so', 'be', 'such', 'a', 'to', 'of', 'all', 'any', 'that', 'our', 'its', 'this', 'is', 'in', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004",set()
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'be', 'in', 'have', 'such', 'for', 'only', 'some', 'the', 'of', 'to', 'and', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'for', 'own', 'the', 'and', 'or', 'been', 'your', 'on', 'are', 'so', 'out', 'be', 'has', 'a', 'of', 'to', 'that', 'with', 'its', 'by', 'is', 'they', 'about', 'an', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'its', 'by', 'this', 'is', 'from', 'in', 'as', 'for', 'are', 'some', 'the', 'of', 'and', 'more', 'to', 'then', 'but', 'at', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'for', 'if', 'the', 'and', 'or', 'can', 'does', 'against', 'as', 'what', 'on', 'more', 'will', 'a', 'of', 'do', 'that', 'with', 'he', 'is', 'who', 'not', 'they', 'about', 'an', 'just', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'being', 'by', 'be', 'into', 'in', 'the', 'of', 'and', 'to', 'an', 'under', 'or'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'from', 'down', 'the', 'and', 'before', 'then', 'but', 'at', 'a', 'his', 'to', 'of', 'up', 'that', 'with', 'this', 'he', 'in', 'no', 'not', 'they', 'an', 'than'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'is', 'that', 'a', 'for', 'why', 'what', 'as', 'the', 'of', 'and', 'does', 'with', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'by', 'above', 'a', 'what', 'other', 'over', 'on', 'who', 'the', 'of', 'to', 'and', 'they', 'out', 'or', 'can', 'with', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'i', 'your', 'in', 'what', 'a', 'on', 'down', 'the', 'to', 'and', 'then', 'all', 'of', 'they', 'same', 'that', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'the', 'and', 'off', 'before', 'as', 'more', 'which', 'so', 'same', 'because', 'will', 'a', 'to', 'do', 'that', 'is', 'in', 'who', 'not', 'those', 'than'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'i', 'for', 'the', 'and', 'can', 'been', 'before', 'as', 'only', 'are', 'so', 'him', 'because', 'will', 'am', 'a', 'his', 'of', 'to', 'that', 'with', 'he', 'in', 'is', 'have', 'they', 'them', 'their', 'just'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'from', 'for', 'the', 'and', 'does', 'as', 'only', 'but', 'because', 'will', 'having', 'be', 'a', 'were', 'some', 'to', 'of', 'that', 'with', 'is', 'in', 'have', 'who', 'other', 'not', 'about', 'them', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004",{'why'}
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'from', 'for', 'very', 'own', 'if', 'the', 'and', 'between', 'too', 'your', 'as', 'are', 'which', 'but', 'same', 'will', 'be', 'a', 'to', 'of', 'that', 'by', 'this', 'is', 'in', 'not', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'will', 'most', 'its', 'is', 'that', 'from', 'after', 'down', 'for', 'other', 'who', 'own', 'the', 'of', 'to', 'and', 'which', 'between', 'during', 'with'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'its', 'these', 'against', 'is', 'in', 'itself', 'have', 'a', 'why', 'are', 'not', 'the', 'to', 'and', 'of', 'more', 'then', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'most', 'there', 'is', 'in', 'was', 'a', 'very', 'are', 'the', 'of', 'and', 'an', 'my', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'being', 'most', 'by', 'this', 'he', 'from', 'in', 'a', 'as', 'how', 'for', 'his', 'the', 'to', 'of', 'and', 'him', 'up', 'with'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'from', 'for', 'the', 'and', 'been', 'themselves', 'then', 'more', 'but', 'will', 'has', 'a', 'of', 'to', 'up', 'that', 'with', 'into', 'he', 'in', 'is', 'who', 'an', 'their', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'were', 'the', 'to', 'and', 'at', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'its', 'i', 'there', 'in', 'has', 'was', 'before', 'a', 'on', 'over', 'if', 'the', 'of', 'and', 'to', 'an', 'that', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'for', 'the', 'and', 'had', 'against', 'did', 'was', 'few', 'what', 'so', 'has', 'after', 'a', 'of', 'to', 'any', 'that', 'in', 'no', 'not', 'an', 'them'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'that', 'is', 'from', 'before', 'down', 'as', 'a', 'the', 'to', 'and', 'of', 'they', 'which', 'under', 'with', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'i', 'for', 'the', 'and', 'my', 'can', 'been', 'does', 'but', 'now', 'of', 'to', 'all', 'up', 'that', 'this', 'he', 'is', 'in', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'will', 'into', 'by', 'this', 'there', 'be', 'no', 'only', 'the', 'to', 'of', 'and', 'all', 'just', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'these', 'is', 'from', 'has', 'have', 'what', 'no', 'a', 'over', 'for', 'if', 'the', 'to', 'of', 'which', 'an', 'but', 'any', 'up', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'while', 'for', 'the', 'and', 'can', 'was', 'on', 'which', 'but', 'most', 'be', 'a', 'were', 'to', 'of', 'with', 'that', 'into', 'is', 'in', 'have', 'over', 'once', 'they', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'from', 'very', 'own', 'the', 'when', 'or', 'being', 'was', 'on', 'these', 'has', 'a', 'his', 'were', 'of', 'to', 'up', 'with', 'our', 'into', 'by', 'he', 'in', 'have', 'no', 'an'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'from', 'for', 'if', 'the', 'had', 'did', 'was', 'as', 'only', 'a', 'yourself', 'to', 'of', 'all', 'up', 'do', 'is', 'have', 'not', 'they', 'an', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'i', 'for', 'the', 'and', 'or', 'my', 'does', 'but', 'same', 'because', 'be', 'a', 'his', 'of', 'to', 'all', 'do', 'he', 'in', 'who', 'not', 'those', 'they', 'just'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'into', 'we', 'from', 'your', 'what', 'no', 'for', 'now', 'the', 'and', 'more', 'any', 'do'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'this', 'from', 'have', 'has', 'what', 'for', 'a', 'over', 'no', 'if', 'the', 'to', 'and', 'of', 'all', 'up', 'him', 'can'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'be', 'in', 'your', 'have', 'a', 'on', 'if', 'the', 'of', 'out', 'do'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'if', 'the', 'and', 'been', 'against', 'being', 'doing', 'are', 'more', 'which', 'will', 'am', 'a', 'of', 'all', 'up', 'this', 'there', 'in', 'once', 'them', 'from', 'under', 'or', 'does', 'did', 'as', 'again', 'out', 'him', 'at', 'be', 'has', 'to', 'where', 'with', 'by', 'have', 'no', 'an', 'both', 'you', 'i', 'while', 'down', 'own', 'my', 'can', 'had', 'off', 'your', 'few', 'before', 'why', 'on', 'how', 'only', 'then', 'these', 'should', 'his', 'were', 'now', 'through', 'do', 'its', 'into', 'is', 'who', 'over', 'about', 'during', 'just', 'it', 'for', 'very', 'here', 'when', 'too', 'was', 'what', 'but', 'so', 'because', 'himself', 'me', 'some', 'any', 'that', 'our', 'he', 'until', 'other', 'not', 'those', 'they'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'will', 'be', 'off', 'your', 'have', 'a', 'why', 'are', 'not', 'the', 'to', 'and', 'more', 'because', 'do'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'by', 'is', 'in', 'he', 'on', 'the', 'to', 'of', 'and', 'an', 'that', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'by', 'from', 'has', 'the', 'of', 'to', 'been', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'from', 'the', 'and', 'my', 'had', 'was', 'what', 'as', 'more', 'these', 'to', 'of', 'through', 'up', 'with', 'that', 'by', 'is', 'in', 'who', 'other', 'about', 'their', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'these', 'i', 'is', 'in', 'that', 'has', 'any', 'as', 'for', 'the', 'now', 'and', 'to', 'them', 'than', 'their', 'do', 'been', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'being', 'by', 'from', 'themselves', 'in', 'was', 'a', 'what', 'on', 'have', 'the', 'of', 'and', 'to', 'they', 'been', 'during', 'with', 'that', 'our'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'i', 'for', 'very', 'the', 'and', 'or', 'was', 'as', 'why', 'how', 'are', 'on', 'only', 'then', 'more', 'which', 'but', 'these', 'be', 'most', 'above', 'a', 'of', 'to', 'all', 'do', 'that', 'by', 'into', 'there', 'is', 'in', 'have', 'who', 'over', 'they', 'about', 'than', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'in', 'the', 'of', 'and', 'to', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'be', 'in', 'as', 'why', 'on', 'are', 'the', 'to', 'and', 'once', 'an', 'does', 'up', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004",set()
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'will', 'by', 'against', 'a', 'over', 'some', 'the', 'of', 'more', 'their', 'or'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'by', 'this', 'there', 'is', 'in', 'have', 'a', 'the', 'of', 'and', 'to', 'all', 'about', 'an', 'than', 'just', 'been', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'there', 'too', 'your', 'a', 'for', 'are', 'the', 'of', 'and', 'all', 'about', 'but', 'up', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'will', 'is', 'off', 'for', 'on', 'the', 'to', 'of', 'more', 'and', 'that'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'he', 'from', 'is', 'in', 'what', 'no', 'his', 'a', 'if', 'again', 'to', 'the', 'and', 'of', 'an', 'with'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'by', 'i', 'am', 'is', 'have', 'for', 'doing', 'not', 'are', 'now', 'to', 'and', 'the', 'all', 'than', 'my', 'been'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'i', 'while', 'the', 'and', 'few', 'on', 'are', 'out', 'most', 'should', 'a', 'to', 'of', 'all', 'do', 'into', 'there', 'is', 'no', 'over', 'than'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'i', 'from', 'for', 'if', 'the', 'and', 'when', 'been', 'too', 'was', 'only', 'on', 'are', 'then', 'more', 'which', 'but', 'so', 'will', 'these', 'be', 'above', 'itself', 'a', 'were', 'me', 'now', 'to', 'of', 'through', 'all', 'some', 'nor', 'where', 'any', 'do', 'with', 'our', 'by', 'this', 'there', 'is', 'in', 'have', 'no', 'they', 'about', 'an', 'than', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004",set()
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'will', 'you', 'i', 'that', 'from', 'in', 'each', 'a', 'for', 'some', 'the', 'to', 'and', 'of', 'all', 'between', 'my', 'just', 'with'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'by', 'be', 'themselves', 'was', 'a', 'for', 'what', 'the', 'of', 'and', 'to', 'here', 'them'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'into', 'be', 'this', 'by', 'is', 'in', 'a', 'only', 'do', 'the', 'to', 'and', 'of', 'so', 'at', 'their', 'can', 'that', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'will', 'most', 'be', 'in', 'from', 'a', 'the', 'than'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'its', 'by', 'this', 'itself', 'has', 'have', 'for', 'on', 'the', 'of', 'to', 'once', 'and', 'been', 'with'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'i', 'from', 'very', 'the', 'and', 'here', 'when', 'off', 'what', 'on', 'only', 'how', 'more', 'but', 'so', 'out', 'will', 'be', 'am', 'has', 'a', 'me', 'some', 'of', 'to', 'do', 'that', 'our', 'is', 'who', 'over', 'about', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'we', 'you', 'i', 'for', 'if', 'the', 'and', 'when', 'my', 'what', 'on', 'how', 'are', 'then', 'him', 'has', 'after', 'a', 'me', 'of', 'to', 'all', 'do', 'that', 'by', 'he', 'in', 'those', 'they', 'an', 'them', 'just', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'by', 'be', 'that', 'in', 'have', 'who', 'a', 'on', 'other', 'those', 'to', 'and', 'of', 'they', 'the', 'so', 'their', 'can', 'been'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'the', 'you', 'for', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'themselves', 'was', 'has', 'before', 'a', 'how', 'if', 'the', 'of', 'to', 'and', 'out', 'our', 'just', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'a', 'for', 'down', 'were', 'the', 'to', 'at'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'i', 'for', 'the', 'and', 'my', 'does', 'on', 'how', 'but', 'at', 'will', 'be', 'should', 'a', 'me', 'of', 'our', 'this', 'is', 'have', 'not', 'it'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'you', 'we', 'from', 'the', 'and', 'here', 'how', 'are', 'but', 'will', 'most', 'a', 'of', 'to', 'where', 'that', 'with', 'this', 'is', 'in', 'have', 'who', 'other', 'over', 'not', 'about', 'them', 'their'}"
8173.male.42.indUnk.Capricorn.xml,"02,August,2004","{'i', 'the', 'does', 'too', 'did', 'on', 'but', 'will', 'a', 'of', 'to', 'any', 'with', 'by', 'this', 'is', 'until', 'in', 'have', 'no', 'not', 'once'}"
