FileName,Date,Post
24336.male.24.Technology.Leo.xml,"31,March,2004","the fourth floorburn game was last night.  we improved our record to 2-2!  lee and i were back on a line again, but we just weren't in sync.  i was playing too far away from him and he wasn't able to get the puck up to me.  no matter what, i stole the puck deep in their end, deked the goalie and got my fourth goal of the season.  we ended up winning 4-1 and team morale was much higher than any other night.  it's possible that our practice last week really did help, but we shall see."
24336.male.24.Technology.Leo.xml,"30,March,2004","ok, more updates to the use car hunt.  i totally forgot that microsoft has its own classified ads!  i have contacted four more sellers and i already have two replies!  i cannot link to the cars since they are on an internal site, but i can tell you that one is a '92 camaro and the other is an '83 supra!  it would be cool to say that i owned a supra, no matter what model year it is.  both are in fairly decent shape, at least from what i was told.  the supra needs a muffler, but that can't be more than $200 to replace.  i should be able to test drive both of them this week.  maybe i will end up buying a car this week!"
24336.male.24.Technology.Leo.xml,"30,March,2004","i'm looking for a used car!  no, even with all of the problems with the focus, (which i've since named sanchez, since the car was made in mexico and now i can make all sorts of ""dirty sanchez"" jokes) i am not thinking of replacing it for a used car.  i'm actually looking for an old manual car so that i can get better with an mt before i get a real car.  i figure, why not spend upwards of $2,000 on a used car, practice driving a manual, then sell it off for upwards of $1,500 rather than spending $1,200 on clutch replacement for a new car?  there is a parking lot a block away from my apartment where i can get a space for only $50/month.  i will put the least amount of insurance on it, so it shouldn't be too expensive of a proposition.  



here are the cars i've shown an interest in so far:  



 urllink 1995 saturn sl 2  

 urllink 1989 honda civic  

 urllink 1987 honda accord"
24336.male.24.Technology.Leo.xml,"29,March,2004","possible license plates (all currently available in wa): 

 

 for a turbo car:

 

 booster

 boostme

 moboost

 slo4cyl

 

 for a wrx:

 

 notsti

 notasti (but that looks like no tasti)

 qwkwrx

 

 for a sti:

 

 evoeatr

 

 for anything:

 

 faster

 fastar

 omghi2u

 nabisco

 idhitit

 oh no"
24336.male.24.Technology.Leo.xml,"28,March,2004","just so i don't forget it again, my aadvantage (american airlines frequent flyer account) number is v2m670."
24336.male.24.Technology.Leo.xml,"28,March,2004",urllink nasioc forums - 2005 impreza changes :  did i just figure out what my next car will be?
24336.male.24.Technology.Leo.xml,"28,March,2004","ok, this sucks.  someone stole my inline girdle after our second game.  honestly, it is my own fault since i didn't take inventory after the game.  lets see, for each game this is the equipment i need: 

 

 girdle (w/ cup)

 shin guard x2

 inline pants

 elbow pad x2

 skates x2

 jersey

 gloves x2

 helmet

 stick"
24336.male.24.Technology.Leo.xml,"28,March,2004","i purchased my  urllink hockey skates  (image) last year when eric and i decided to get back into inline hockey.  the wheels that the skates came with weren't bad (labeda shooters) and the bearings were satisfactory (abec 3 rated, the lowest rating but there are worse bearings out there that aren't even rated!).  i had used the wheels quite a bit playing outdoor inline, so they were quite worn down:

    urllink      

the first two games of the indoor inline season were played on those wheels.  needless to say, i fell a handful of times.  it took a few weeks of online bargain hunting, but finally i picked up a new set of wheels and bearings. 

out with the old:

    urllink    urllink      

...and in with the new:

    urllink    urllink      

don't the new wheels just look so much better, especially on the blue chassis?

    urllink"
24336.male.24.Technology.Leo.xml,"10,April,2004","oh my god, i just saw a  urllink lotus 340r  on american soil.  i wanted to hump hump that car on first sight."
24336.male.24.Technology.Leo.xml,"08,April,2004","i've been a bad blogger.  i apologize.  time for ultra happy delight bullets!



 

 dream from last night:  i cannot remember the bulk of the dream, but it involved a large number of my friends from both microsoft and umich at a presentation of some sort.  everyone was sitting in rows of chairs waiting for it to start.  i was supposed to drive to this with one of the devs on my team, matt, but when i got there, he was sitting with matt weber.  just before the presentation started, i remember that i borrowed jeff's can opener and he needed it back!  i was quite concerned since this was a limited edition can opener.  oddly enough, there were shelves and shelves of shoe boxes and skiing equipment to the side of the presentation room.  after a frantic search, i finally found the can opener at the bottom of a shoe box.  the can opener was a wrx model in sonic yellow, which would explain why i was frantic to find it (the impreza wrx in sonic yellow is a very rare sight).  that doesn't explain why i am having crazy dreams.

 floorburn improved to a record of 3-2 after our 6-2 win on tuesday.  i scored twice, so i'm back as leading scorer.

 wall of meat (flag football) is perfect so far at 2-0!  we had a come from behind win on saturday with our new quarterback, but i can definitely see the team improving from here out.

 i'm getting closer to buying the camaro.  the owner just needs to get it to pass emissions and then i will almost certainly buy it.

 the ny auto show is tomorrow thus i expect information about the 2005 subarus to be released tomorrow.  rumor has it that the wrx will go a complete redesign for the '06 model year, so maybe buying an '05 would be silly.  i don't want to look dated that fast!"
24336.male.24.Technology.Leo.xml,"05,April,2004","urllink after 17 years, they're back, and in the mood for love : ""what cicadas want, plain and simple, is sex (they've been underground for 16 years, remember). and the males are not ashamed to ask for it, loudly. """
24336.male.24.Technology.Leo.xml,"04,April,2004","urllink merc a series :   puke, simply puke.  retarded hybrid (no pun intended) of the prius, caravan and civic si."
24336.male.24.Technology.Leo.xml,"04,April,2004","urllink nutrigrain (feel great) :   hilarious short (warning:  quicktime).  best quote: ""yeah, babies everywhere!"""
24336.male.24.Technology.Leo.xml,"14,April,2004","i can't believe i forgot to post this!  so every three months, the  urllink puget sound blood center  sends a bloodmobile to my campus.  i made an appointment for the first time it came around, but had to cancel it due to a meeting conflict.  the second time it came around, i went to donate without an appointment and they were full.  finally, i got to donate yesterday.  

since it was my first time donating with them, i had to go through the full screening process, mini interview and all.  finally, i give blood and they have me lay down for an extra a few minutes afterward since this was my first time with them and all.  the actual process of giving blood went just fine.  as i was laying down resting, my stomach started to feel a bit nauseous.  suddenly, the nausea got worse and i started to think about asking one of the nurses for something to vomit into.  the next thing i notice, there are three people crowded around me and i've got cold compresses on my neck and chest.  turns out, i passed out!  i was only out for a few seconds, but it was not a pleasant experience.  soon after i woke up, i broke out in a cold sweat.  i felt functional about 5 minutes later, but i was definitely tired and out of it for the rest of the day.  i, obviously, skipped my hockey game."
24336.male.24.Technology.Leo.xml,"14,April,2004","i'm sorry folks, this one just speaks for itself.  david hasselhoff is going to be making a  urllink knight rider movie , possibly with ben affleck playing his son.   i'm so there on opening night."
24336.male.24.Technology.Leo.xml,"24,April,2004","katherine and i went to daniel's broiler on lake union on thursday night.  we had a $25 gift certificate, but that really doesn't go very far when the entrees are about $40 each!  the hostess treated us just like any other couple having dinner on a thursday night, but the waiter had a different idea.  it seems that he saw two kids that were in over their heads and thus he didn't expect a large tip.  since, in his mind, his tip was already shot, he decided to basically treat us like an annoyance.  since i was out for a nice dinner, i ordered perrier to start and i made kat get some evian even though she is a tap water kind of girl.  he brought us two glasses and two bottles and didn't even offer to pour for us.  i know, i'm getting prissy here, but come on.  while every other table received warm bread and butter before the meal, i had to specifically request it.  when it finally came, our food was ready not 2 minutes later.  when we ordered wine, he acted as if the only grape product we had ever drank was welch's.  thanks buddy, i know the basics of wine, and yes i do know that higher altitude wines come from a more concentrated grape.  he got most of our order correct, but he switched how katherine and i liked our meat (i ordered medium and she ordered medium-rare and he switched them).  kat has eaten at daniel's probably ten times and she said this was the first time they didn't offer to cut the meat at the table to show that it was cooked properly.  maybe he knew he had messed up.  no matter what, our waiter was still not the most annoying part of the evening!  

soon after we had sat down, a pair of gentlemen were seated directly behind us.  our backs were mostly turned to them, but kat could tell that the older of the two, maybe 45-50 years old, was consistently staring at her.  this skeeved her out a bit, but was soon ignored.  after we had finished our entree and started to dig into some creme brulee, our waiter approached carrying two glasses of red wine.  he informed us that the man behind us offered two glasses of his fine argentinean wine.  we raised our glasses and turned to the man and thanked him.  he said ""enjoy, or as we would say in norway, skord.""  at this point, we felt fairly awkward.  here was two men that had offered us nice wine and now expected us to at least talk to them.  i basically told kat to hurry up and drink the wine so we could say a quick word with them and then get the hell out of there!  kat didn't want to gulp the wine, figuring that would be even more rude.  eventually, we started to talk to them while we were all still seated.  he asked if we were here on business and when i replied in the negative, he said ""yes, you two look too romantic for business.""  the older man was doing all the talking and when he informed me that his companion was visiting from norway, i just assumed that he couldn't speak english very well.  the older man then complemented kat on her looks and said something about us being an attractive couple.  kat and were both obviously nervous and annoyed, but we were still stuck talking.  the man finally said something about his wife and then started babbling.  i couldn't understand a word he was saying and katherine was having trouble hearing, so we basically turned back to our table to finish the wine and escape.  after drinking the last drop, we got up to leave and i approached the man to at least shake his hand.  after shaking, he gently held on to my hand and placed his other hand on my upper arm, basically trapping me there.  he asked if we enjoyed the wine, if we would like to sit down and have another glass.  i told him we had to leave and we basically fled.  at this point, i heard his companion speak and he said something in accent-free english.  he understood the language, he was just being quiet because he was obviously embarrassed by what was going on!  kat was, understandbly, a bit disturbed by the whole situation.  ugh."
24336.male.24.Technology.Leo.xml,"22,April,2004","okay, okay.  at first, i wasn't going to post anything more about the elise since it is simply not practical at all, it's $40k and all of the models allocated for this year are already sold out, but this  urllink review  just takes the cake.  such pithy quotes as ""its a prescription for disaster for those of us with acrylic nails."" and ""it will not disappoint its audience  'newly divorced men who are looking for a new wife,'"".  i still want one, damnit."
24336.male.24.Technology.Leo.xml,"21,April,2004","bwahaha, i have a  urllink gmail  account!   it's not vaporware after all!   how did i get an account, you ask?  well, it involves blogger...   that's all i'm going to say."
24336.male.24.Technology.Leo.xml,"06,May,2004",i've added a few pictures to my  urllink moblogging gallery  including one of my  urllink odometer in binary .  that would be 18 miles total and 6.5 on the trip in decimal.
24336.male.24.Technology.Leo.xml,"05,May,2004","cars i would consider buying at this point in my life:  

mitsubishi lancer evolution 

subaru impreza wrx sti 

pontiac solstice (unreleased) 

honda s2000 

mazda mazdaspeed miata 

bmw m coupe (no longer offered) 

infiniti g35 coupe  

it's a shame that i do not feel terribly strong about any of them."
24336.male.24.Technology.Leo.xml,"03,May,2004","speaking of cars, i totally forgot to say that i officially own the camaro now!  i took a few  urllink crappy pictures ; i will try to get some better ones in the sun soon.  so far, i've only driven the car in the parking garage at work and a few blocks around my building.  i am still pretty horrible with the manual, but i'm getting better.  

last night, jeff and i took it out for a little spin.  everything was going fine until i stopped at a stop sign and just couldn't seem to get the car going.  i kept stalling and stalling and stalling.  it felt very weird to me since i was giving it a ton of gas, it just didn't seem like enough.  after about 12 tries i finally got the car going!  it still seemed to be acting up because the revs were so low.  i stopped at the next stop sign and had the same issue!  finally jeff hopped in, played with the shifter and turns out, i was in third gear!  i'm just surprised that i actually got it to go that one time.  oh well, jeff said the shifter is fairly narrow and thus it's hard to tell which gear you are in.  i just think i am dumb and that is one more thing i will pay attention to when driving stick."
24336.male.24.Technology.Leo.xml,"03,May,2004","the more i read about the pontiac solstice, the more i like it.  take  urllink this article  from autoweek.  they get to test drive a few engineering mules and were quite impressed.  if the car is impressive in 85% complete form and lutz is driving this home as the most important gm project, the final result is going to be amazing.  

update:  the car may only have 170 hp, but it also have 170 lb-ft in comparison to the 142 hp and 125 lb-ft found in a base miata.   even the new mazdaspeed version only has 178 hp and 166 lb-ft."
24336.male.24.Technology.Leo.xml,"03,May,2004","while jeff and i were at the movies tonight, a lady dropped a large handful of change while at the consession stand.  it was at least 50 coins, so i immediately bent down to help her pick it up.  she was a bit older, so she let me pick it all up.  her husband must have been at the bathroom, because he showed up just as i finished.  they both thanked me and started to walk off.  just then, i got a good look at her husband.  turns out, it was lenny wilkins!  quote from nba.com about  urllink lenny :  ""lenny and his wife marilyn have three children, leesha, randy and jaime, and two grandchildren, ashley and nicole. they make their off-season home in seattle.""  pretty cool."
24336.male.24.Technology.Leo.xml,"03,May,2004","sorry everyone, the gmail accounts are gone!"
24336.male.24.Technology.Leo.xml,"03,May,2004","my take on gmail.  

ok, i've only been using it for a short while, but i haven't quite gotten the hang of it yet.  the first issue is that all email is sorted by ""conversations"", which is basically what everyone but microsoft and gmail call threads.  for those of you that don't know what that means, a thread/conversation is just what it sounds like, a collection of email messages relating to a specific topic.  on the most basic level, a conversation is an original message and any replies to that message.  certain mail clients assign a thread id and thus you can change the message subject and it will still be a part of the original thread/conversation.  either gmail or yahoo doesn't support thread id because i changed the subject on a thread and gmail started a new ""conversation"".  



there are a ton of keyboard shortcuts, which is interesting for a webmail client.  seeing as i used pine for my email for 6 years, i'm quite used to navigating my email with a keyboard...  in pine!  using it in gmail isn't as easy as i expected.  there are keyboard shortcuts for navigating various messages and conversations, but very basic actions, like cancelling the composition of a message, has to be done by mouse.  i do love that the keyboard shortcut for reporting spam is the excalamation key...  it just goes so well with most spam: ""ge.t a m.a$siv3 mem.b3r! buttercup obtuse bingo cxoiuqweijfd4klhjd7""  my natural response is ""!"".  



gmail has a concept of ""all mail"" and ""archive"".  the main action for all emails is to ""archive"" it.  it doesn't place the message in the trash, it doesn't move it to a specific folder, it just moves the email out of your inbox.  the only way to view archived mails is to use the all mail view.  all mail shows any mail in your inbox, your sent mail ""folder"" and anything you have archived.  it does not show any spam or trash emails.  



instead of supporting folders like most email clients (web or desktop), gmail has introduced the concept of ""labels"".  well, i shouldn't say introduced, but this is the first time i've seen it in relation to an email client.  instead of storing a conversation (see above) in various default or unique folders, you can assign one or more labels to the conversation.  let's say that you wanted to save all conversations from a specific person in a specific folder and you wanted to save all conversations about a specific topic in a specific folder, what happens if your specifics collide?  do you try to decide which folder takes presidence?  with labels, you can give the conversation labels for both the sender and the topic.  like most folder views, there is a list of labels so you can jump to the list of all conversations with a specific label.  



gmail also supports filters which works hand in hand with labels.  you can filter on sender, receiver, subject, words in the body and words missing from the body.  the actions you can take are skip inbox (meaning it places the mail into the archive (see above)), apply a specific label or move it directly to the trash.  you cannot mark anything as spam through the filter.



one little feature that i saw in their help files but they did not actually implement related to attachments.  instead of showing the common and generic paper clip icon to denote an attachment, gmail would use an icon to represent the file type of the attachment.  if it was a pdf, the common pdf icon would be used, etc.  i tested this out, and it's just a paper clip.  shucky darn.  



overall, i'm sure that i will get used to conversation view, labels and archive and be very happy with my free 1000 mb webmail client harnessing google!"
24336.male.24.Technology.Leo.xml,"03,May,2004","do you want to try out gmail?  since gmail is still in a test period, acceptance is by invitation only.  i received my invitation through blogger, but now that i am a user i can invite two more people!  the first two to contact me get dibs.  (note:  if you ask via email, i only check once a day and thus it would be faster to txt/im/call me.  if you email me right away yet i get two phone calls after your email was sent, you ain't getting gmail from me.)"
24336.male.24.Technology.Leo.xml,"15,May,2004","wow, some guys just have it rough.  for whatever reason, 107.7 the end in seattle took andy savage off their morning show.  i could probably look it up, but i really don't have the patience right now.  for a couple months after that, they would play hour-long themed blocks of music:  80s punk, new wave, grunge, etc.  finally, they brought in marconi and tiny for the morning program.  about a month after that, the end changed formats and  dropped  them.  sucks!  

at the time, they were on two radio stations, the end and a station in ""porkland"" (their infantile name for portland).  well, looks like they got  urllink booted from portland  as well for joking about the berg beheading.  d'oh!"
24336.male.24.Technology.Leo.xml,"14,May,2004","now that russell is moving out, there are a few things in the kitchen that i need to replace: 

 

 coffee pot

 coffee grinder

 blender

 knives

 glasses

 toaster

 tea kettle

 sugar jar

 foreman grill"
24336.male.24.Technology.Leo.xml,"13,May,2004","angry cell phone customer trashes verizon store 

posted: 11:43 a.m. edt may 14, 2004  



fargo, n.d. -- a man who said he was fed up with his cellular phone service went to a fargo mall and started hurling phones across a store, striking an employee and causing more than $2,000 in damage, authorities said.   



jason perala, 22, of fargo, told the forum newspaper that he planned only to yell at employees at verizon wireless.   



""then i just lost it,"" he said. ""i just started grabbing computers and phones and throwing them. i just destroyed the place. ... i kind of regret that i did it, but i hope my message got across."" 

   

police said perala took off his shirt and put on safety glasses before throwing around computers, phones and other items.   



one employee was struck in the shoulder by a phone before he and other workers dashed into an office, locked the door and called police, sgt. kevin volrath said. other businesses in the west acres mall lowered their steel security gates during thursday's incident.   



perala was arrested without incident and jailed on charges of felony criminal mischief and misdemeanor simple assault."
24336.male.24.Technology.Leo.xml,"13,May,2004","urllink july 1st: share 2 bedroom / 2 bath downtown bellevue apartment  

it's official; i'm looking for a new roommate!  russell decided to live in seattle and i decided i wanted to stay where i am now so the roommate hunt is on!"
24336.male.24.Technology.Leo.xml,"12,May,2004","floorburn won last night, 5-0, i scored a goal and we are in second place!"
24336.male.24.Technology.Leo.xml,"18,May,2004",all i have to say is dinga ding dang my dangalong linglong.
24336.male.24.Technology.Leo.xml,"16,May,2004","urllink karamazov : ""he also discusses his belief that men only practice love for their fellow man out of a belief in god and the immortality of their soul. if they did not believe, ivan says, than there would exist no incentive or reason for them to practice love and kindness. if they do not believe, then the only motive for action would logically be self-interest. ""  

is that a truism?  do you believe that, in a mentality lacking love and kindness, the only logical conclusion would be that all actions would be driven by self-interest?  the implication here is that self-interest is inherently a negative characteristic.  is it not possible that, while looking out for yourself, you can also look out for others?  the man that helps and cares for others may draw greater fortune to himself.  by looking out for others, you are in a way looking out for yourself?  

honestly, there is very little that i do that does not benefit myself in some way.  i doubt there have been more than two cases in the past five years where i have done something that i did not think would ultimately benefit myself.  if i make a sacrifice at work to help someone out, i believe that this action will be remembered and either they would help me out or i would gain better standing in their mind.  if i was to perform community service, it would partially be because i could talk about it later and have others think highly of me.  i'm selfish, but sometimes it benefits others."
24336.male.24.Technology.Leo.xml,"29,May,2004","gah, i can't believe i forgot to post this earlier!  so, on monday, i had a cashier ask me about my age.  well, it happened again on thursday!  i was going to sports authority to buy an ankle brace for kat when it happened.  i picked out the brace and headed to the first available cashier.  i paid with a credit card and had to use one of the electronic signature readers.  she told me to keep my card out for signature validation so i also pulled out my drivers license.  my signature never looks right on this electronic devices so i did it just in case.  i guess the cashier looked at my birthdate because when she handed my cards back to me:  



""are you 23, 24?"" 

""23, why, do i seem older, younger?"" 

""more mature."" 

""any reason?"" 

i'm 21 and guys our age seem younger.  you dress well, like you made it somewhere, you seem established.""  



the funny thing is, i was wearing a long-sleeve jersey material shirt (kenneth cole, but she couldn't tell that), gap slacks and black puma sneakers!  i definitely wasn't sporting ""mature"" looking attire.  oh well."
24336.male.24.Technology.Leo.xml,"28,May,2004","woohoo, i donated $10 to  urllink musicbrainz  today.  horrible name but great service.  you feed it an mp3 and it spits back out the correct artist, album, genre, etc and resaves the file with the correct information automatically.  totally free but also totally worth a $10 donation."
24336.male.24.Technology.Leo.xml,"27,May,2004","urllink cnn.com - three children found decapitated in apartment - may 27, 2004 :  i don't really know how to comment on this situation.  a mother returns to find her three children decapitated.  the only possible reason i can think of is some sort of debt that went unpaid."
24336.male.24.Technology.Leo.xml,"27,May,2004","doctor 

cure me 

what is the cause of my condition? 

this madness 

shoots me 

like bullets smashing glass in a silent movie."
24336.male.24.Technology.Leo.xml,"24,May,2004","my brain is triggered to wake up if i hear a diesel engine idling outside of my window.  why?  well, back in senior year, i was sharing a parking permit with a roommate.  i was almost towed twice for parking in my apartment lot without the permit but i heard the idling tow truck and woke up!  anyway, there was a truck idling outside of my apartment this morning around 7 am and thus i woke up."
24336.male.24.Technology.Leo.xml,"24,May,2004","i really shouldn't be posting right now as i should be working on the seven specifications i have to write in the next few weeks.  i'd tell you more, but then i'd have to make the internet sign an nda and i just don't have time for the paperwork this week.  

anyway, during the daily jeff-and-mike lunch extravaganza, something a bit humorous happened.  jeff and i have a pretty set list of restaurants we go to (quizno's, qdoba, chipotle, ribeye, nasai teriyaki, red robin, matt's famous, arby's, taj palace, yen ching, etc) and some of the places have started to remember us.  today at one of the usuals, my order number was 29.  the cashier said ""29, close to 30...   are you over 30?"".  i had remembered from a previous conversation that she said she had been out of school for 10 years and just got her degree last year so i assumed she was about 30 though she looked not a day over 21.  my response was ""no, a bit lower"", giving her a thumbs down motion.  

""29?"" 

""no."" 

""27?"" 

""nope, lower."" 

at this point, she just looked at me, scared to give another incorrect answer.  i held up two fingers, said ""23"" and transitioned to three fingers.  she was quite flabergasted and made some commented about how i looked so much older while she looked so much younger saying that people don't think of her as a day older than 20, 19 even!  

funny stuff."
24336.male.24.Technology.Leo.xml,"05,June,2004","achebe, chinua - things fall apart 

agee, james - a death in the family 

austen, jane - pride and prejudice 

baldwin, james - go tell it on the mountain 

beckett, samuel - waiting for godot 

bellow, saul - the adventures of augie march 

bronte, charlotte - jane eyre 

bronte, emily - wuthering heights 

camus, albert - the stranger 

cather, willa - death comes for the archbishop 

 chaucer, geoffrey - the canterbury tales  

chekhov, anton - the cherry orchard 

chopin, kate - the awakening 

 conrad, joseph - heart of darkness  

cooper, james fenimore - the last of the mohicans 

 crane, stephen - the red badge of courage  

 dante - inferno  

de cervantes, miguel - don quixote 

 defoe, daniel - robinson crusoe  

 dickens, charles - a tale of two cities  

 dostoyevsky, fyodor - crime and punishment  

douglass, frederick - narrative of the life of frederick douglass 

dreiser, theodore - an american tragedy 

dumas, alexandre - the three musketeers 

eliot, george - the mill on the floss 

ellison, ralph - invisible man 

emerson, ralph waldo - selected essays 

faulkner, william - as i lay dying 

faulkner, william - the sound and the fury 

fielding, henry - tom jones 

fitzgerald, f. scott - the great gatsby 

flaubert, gustave - madame bovary 

ford, ford madox - the good soldier 

goethe, johann wolfgang von - faust 

golding, william - lord of the flies 

hardy, thomas - tess of the d'urbervilles 

hawthorne, nathaniel - the scarlet letter 

 heller, joseph - catch 22  

 hemingway, ernest - a farewell to arms  

 homer - the iliad  

 homer - the odyssey  

hugo, victor - the hunchback of notre dame 

hurston, zora neale - their eyes were watching god 

 huxley, aldous - brave new world  

ibsen, henrik - a doll's house 

james, henry - the portrait of a lady 

james, henry - the turn of the screw 

joyce, james - a portrait of the artist as a young man 

kafka, franz - the metamorphosis 

kingston, maxine hong - the woman warrior 

lee, harper - to kill a mockingbird 

lewis, sinclair - babbitt 

london, jack - the call of the wild 

mann, thomas - the magic mountain 

marquez, gabriel garcia- one hundred years of solitude 

melville, herman - bartleby the scrivener 

 melville, herman - moby dick  

 miller, arthur - the crucible  

morrison, toni - beloved 

o'connor, flannery - a good man is hard to find 

o'neill, eugene - long day's journey into night 

 orwell, george - animal farm  

pasternak, boris - doctor zhivago 

plath, sylvia - the bell jar 

 poe, edgar allan - selected tales  

proust, marcel - swann's way 

pynchon, thomas - the crying of lot 49 

remarque, erich maria - all quiet on the western front 

rostand, edmond - cyrano de bergerac 

roth, henry - call it sleep 

 salinger, j.d. - the catcher in the rye  

 shakespeare, william - hamlet  

 shakespeare, william - macbeth  

 shakespeare, william - a midsummer night's dream  

 shakespeare, william - romeo and juliet  

shaw, george bernard - pygmalion 

 shelley, mary - frankenstein  

silko, leslie marmon - ceremony 

solzhenitsyn, alexander - one day in the life of ivan denisovich 

 sophocles - antigone  

 sophocles - oedipus rex  

steinbeck, john - the grapes of wrath 

 stevenson, robert louis - treasure island  

stowe, harriet beecher - uncle tom's cabin 

 swift, jonathan - gulliver's travels  

thackeray, william - vanity fair 

 thoreau, henry david - walden  

tolstoy, leo - war and peace 

turgenev, ivan - fathers and sons 

 twain, mark - the adventures of huckleberry finn  

 voltaire - candide  

 vonnegut, kurt jr. - slaughterhouse-five  

walker, alice - the color purple 

wharton, edith - the house of mirth 

welty, eudora - collected stories 

whitman, walt - leaves of grass 

 wilde, oscar - the picture of dorian gray  

williams, tennessee - the glass menagerie 

woolf, virginia - to the lighthouse 

wright, richard - native son"
24336.male.24.Technology.Leo.xml,"04,June,2004","haha, i'm a tool.  just today, kat and i went to big apple bagels to grab a quick lunch before we both headed off to work (yes, working on a saturday).  i ordered my usual, a roma italian sub and a 32oz diet coke.  we were both a bit tired today but i believe i was the one with worse coordiation.  while reaching for my drink, i slightly nudged it.  thinking i was about to knock it off the table, i made a quick grab for it, hoping to save it.  instead, i increased the drinks velocity and redirected its destination vector directly toward kat.  needless to say, i absolutely drenched her in 32oz of diet coke.  thankfully, she wasn't too upset.  i tried to clean up as best i could, but she was basically covered and nothing could be done.  we quickly finished our meal outside and then went home.  minus 50 points for me (for the obvious) and plus 50 points for her (or not freaking out)."
24336.male.24.Technology.Leo.xml,"04,June,2004","found on fark!   urllink retrocrush: the 50 coolest song parts :  i don't agree with many of the selections (either that or it's just hard to tell from the much-needed but low quality mp3 clips they give you) but over all this is a pretty cool list with some of my favorites.   favorites include anything by queen, the who and heart."
24336.male.24.Technology.Leo.xml,"03,June,2004","urllink what was number 1 on the day you were born???? :  i remember seeing this site years ago but i don't think i ever blogged it.  here are some songs: 

mine:   magic  by olivia newton-john 

kat's:  pop muzik  by m 

jenn's:  funkytown  by lipps, inc.   (bwahahaha)  



just for kicks, the song 9 months before my birthdate was  no more tears (enough is enough)  by barbra streisand and donna summer.  hmm, not sure what to make of that one."
24336.male.24.Technology.Leo.xml,"03,June,2004","oh, btw, my gallery is hosed.  i'm not exactly sure when it happened or what happened, but it's hosed.  i tried to upload some pictures last night and my upload tool kept crashing.  i tried to add the pictures through the normal web interface and that was having some problems.  when i couldn't delete some albums, that's when i knew it was completely messed up.  even upgrading over the existing installation didn't help.  

looks like i get to rebuild it from scratch this weekend!  yay!"
24336.male.24.Technology.Leo.xml,"03,June,2004","when you drive to work and get out of your car and then ask yourself ""am i wearing underwear?"", you know it's going to be a good day."
24336.male.24.Technology.Leo.xml,"03,June,2004","why the hell did  urllink the berry zone  have to pick the exact same blogger template as me?  i mean, come on, dude already stole my first name, he doesn't have to be lazy and steal the same damn template!  

no matter, it's all love."
24336.male.24.Technology.Leo.xml,"30,May,2004","hmm, power to weight ratios, one of the most important aspects of any car.  the focus only has 130 hp but it only weighs 2551 pounds and has 135 ft-lbs.  the camaro, on the other hand has only 140 hp and weighs 3103 pounds but has 180 ft-lbs.  a few calculations later give 19.62 pounds-per-hp and 18.90 pounds-per-ft-lb for the focus and 22.16 pounds-per-hp and 17.24 pounds-per-ft-lb for the camaro.  the focus is faster than the camaro but the camaro has better low-end acceleration?  weird."
24336.male.24.Technology.Leo.xml,"30,May,2004","now that russell is moving out and i do not have a roommate yet, my rent goes from $672.50 a month to $1570 a month!  i get to pay $95 a month for the right to a second parking space when i do find a roommate.  i also get the fun of trying to find said roommate which is becoming harder than i expected.  thanks!"
24336.male.24.Technology.Leo.xml,"11,June,2004",all of the second round of gmail invites are gone!  try  urllink gmail swap .
24336.male.24.Technology.Leo.xml,"10,June,2004","nothing quite like slogging through an array of websites to find out the recommended fuel for your new crappy car.  considering that the car was produced in 1992, trying to find information about it online is interesting.  most of the sites that have info are either all-encompasing sites that cover a certain aspect of all cars (safety info, for example), or they are some enthusiast site just for that car or type of car (thus a third generation camaro).  i finally found that my base v6 engine only requires regular unleaded fuel.  i know the chevy used to have a 4-cyl camaro and that would obviously take regular so i figured it was possible that the v6 was mapped for midgrade (89 octane).  nope, just 87 octane."
24336.male.24.Technology.Leo.xml,"10,June,2004","nothing quite like slogging through an array of websites to find out the recommended fuel for your new crappy car.  considering that the car was produced in 1992, trying to find information about it online is interesting.  most of the sites that have info are either all-encompasing sites that cover a certain aspect of all cars (safety info, for example), or they are some enthusiast site just for that car or type of car (thus a third generation camaro).  i finally found that my base v6 engine only requires regular unleaded fuel.  i know the chevy used to have a 4-cyl camaro and that would obviously take regular so i figured it was possible that the v6 was mapped for midgrade (89 octane).  nope, just 87 octane."
24336.male.24.Technology.Leo.xml,"10,June,2004","who wants  urllink gmail ?  i have two more invites (i had three, but sokol already grabbed one)."
24336.male.24.Technology.Leo.xml,"07,June,2004","urllink cop was killed for his gun, authorities say :  this sort of sounds like a movie plot; ex-marine, gulf war veteran, stalks/hunts down police officers until he finds a vulnerable one, marine hops out of camaro and applies a shotgun blast to the head of the cop, steals cop's gun.  what happens next?!"
24336.male.24.Technology.Leo.xml,"07,June,2004","well, my gallery is officially dead.  i'm in the process of rebuilding it.  anyway...  

religion is just a meme in the minds of many.  the mind is comprised of a collection of neurons with some capabiilty of memory and higher processing.  the neurons are a physical entity that is controlled by chemicals and electrical pulses.  viruses can have an affect on chemicals and chemical processes.  why can't someone just create a virus to destroy religion?  would it really be that hard?  please?"
